#This file was generated on Sun Feb  5 20:24:25 2023
#Using the somd command, of the molecular library Sire version <2023.1.1> 
#For more information visit: https://github.com/michellab/Sire
#
#General information on simulation parameters:
#Simulation used 1250 moves, 10 cycles and 50 ps of simulation time
#Generating lambda is		 0.12500
#Alchemical array is     (0.0, 0.125, 0.25, 0.375, 0.5, 0.625, 0.75, 0.875, 1.0)
#Generating temperature is 	298 K
#Energy was saved every 250 steps 
#
#
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
250 -1.25073337e+04 -4.73490985e+00 1.00456115e+00 9.95093034e-01 -4.147933726555174e+01 -4.548083596516962e+01 -4.382666742915310e+01 -3.848220304044742e+01 -2.975438814151522e+01 -1.744801731628323e+01 -1.219963542121271e+00 1.931290727899691e+01 4.456100210418276e+01
500 -1.24407917e+04 3.26843274e+00 9.96599005e-01 1.00313498e+00 -3.669190667332382e+01 -3.830996459449842e+01 -3.624714341345827e+01 -3.102540059428116e+01 -2.252303056569284e+01 -1.042165731940385e+01 5.652630649487678e+00 2.608663183180494e+01 5.128347605670583e+01
750 -1.23877879e+04 -1.53504149e+00 1.00138592e+00 9.98316298e-01 -2.826472685245372e+01 -3.078275527856264e+01 -2.919610689012123e+01 -2.435364664709372e+01 -1.623835359791676e+01 -4.561705732246197e+00 1.104375387487292e+01 3.096566621203579e+01 5.561281738909835e+01
1000 -1.23120429e+04 4.47602773e+00 9.95380496e-01 1.00433120e+00 -3.293329041528461e+00 -4.998714612582438e+00 -2.573149587078705e+00 3.400796688004259e+00 1.300515251214469e+01 2.653284027781979e+01 4.433915907165024e+01 6.679575660933297e+01 9.429280359971344e+01
1250 -1.22483786e+04 -1.06359871e+01 1.01049590e+00 9.89227668e-01 8.206225092466738e+00 3.574614087963033e+00 4.453809019096893e+00 9.026270479228053e+00 1.703496954811711e+01 2.868532224363895e+01 4.431774437909380e+01 6.430934190498293e+01 8.906116375124074e+01
1500 -1.21909755e+04 -7.53536814e+00 1.00740487e+00 9.92336367e-01 -1.638409417887309e+00 -5.388816894110035e+00 -4.349678761926122e+00 1.146412223606729e-01 7.860989531047498e+00 1.912852544180675e+01 3.427037794114893e+01 5.367060219470327e+01 7.773796837726813e+01
1750 -1.20982256e+04 1.25784749e+00 9.98605990e-01 1.00112134e+00 -9.481034109005443e-01 -2.939140050125864e+00 -1.077628722926817e+00 3.979451514144026e+00 1.231080113075405e+01 2.422331024630569e+01 4.008928124458728e+01 6.029659692147734e+01 8.525164546761448e+01
2000 -1.20125670e+04 8.96104447e+00 9.90883840e-01 1.00880264e+00 -6.198242755296641e+00 -8.984608404767924e+00 -5.303462049345370e+00 2.549052238508252e+00 1.416364310431984e+01 2.970164987368477e+01 4.949331655295817e+01 7.391572242361499e+01 1.033766128838724e+02
2250 -1.19808511e+04 2.02586138e+01 9.79790221e-01 1.02030381e+00 -2.488235745505238e+00 -2.524610950530890e+00 1.962359752813767e+00 9.997537502844297e+00 2.155665812906741e+01 3.691554326804189e+01 5.643885499887762e+01 8.051394255128997e+01 1.095505994762591e+02
2500 -1.18937442e+04 1.38360001e+01 9.86125553e-01 1.01379468e+00 2.373493493147459e+00 1.895524074677635e+00 5.386779011873575e+00 1.219728925497944e+01 2.241104276579952e+01 3.633784744774061e+01 5.435177589706644e+01 7.684195239464407e+01 1.042158073583803e+02
2750 -1.18643851e+04 1.79916896e+01 9.82019367e-01 1.01799920e+00 -2.020782994327221e+01 -1.997012791235537e+01 -1.602258008916211e+01 -8.778004231373231e+00 1.916797172599419e+00 1.638968591221730e+01 3.501709507350433e+01 5.818611450635644e+01 8.630019375408583e+01
3000 -1.17668041e+04 2.38352853e+01 9.76287633e-01 1.02395496e+00 -1.617560845970968e+01 -1.567066733518456e+01 -1.078255352395100e+01 -2.392079876929649e+00 9.515062990086905e+00 2.523006702801962e+01 4.512417680909673e+01 6.958810605001111e+01 9.903318001461108e+01
3250 -1.17513328e+04 4.21287080e+00 9.95647937e-01 1.00407245e+00 -1.807974448450952e+01 -1.974555879653597e+01 -1.751010241180129e+01 -1.210265003052858e+01 -3.466453796049424e+00 8.701494355566178e+00 2.477549164339297e+01 4.514713896957706e+01 7.022690630754316e+01
3500 -1.16726032e+04 -2.47775659e+01 1.02485474e+00 9.75305767e-01 -5.560782609466628e+00 -1.279651927499112e+01 -1.329525012506129e+01 -9.722541478224477e+00 -2.615617735517478e+00 8.143159496550572e+00 2.286859068323012e+01 4.193096887826437e+01 6.573681201905367e+01
3750 -1.16490968e+04 -4.34070449e+00 1.00420031e+00 9.95520171e-01 -2.169205415978520e+00 -4.979959242791744e+00 -3.789344662676903e+00 5.799623014371791e-01 8.152752880710555e+00 1.921967885588350e+01 3.414892058072275e+01 5.332810191777870e+01 7.716611674106586e+01
4000 -1.15787361e+04 -9.18198290e+00 1.00905557e+00 9.90694417e-01 -8.690629472482302e+00 -1.237884893766176e+01 -1.166833071493440e+01 -7.652404088992721e+00 -3.823538136883287e-01 1.041198029681475e+01 2.509407920894168e+01 4.405097851941378e+01 6.769422675964795e+01
4250 -1.15077519e+04 8.48742894e+00 9.91360686e-01 1.00833253e+00 -1.414600945421556e+01 -1.639361627432707e+01 -1.308793915536804e+01 -6.014656170303648e+00 4.570173055891075e+00 1.887759723028075e+01 3.725650245000357e+01 6.009241485722826e+01 8.779805334469836e+01
4500 -1.14206854e+04 2.17876576e+01 9.78315736e-01 1.02188861e+00 -7.784857757126407e+00 -7.109580366902912e+00 -2.679393696672077e+00 5.038713350346290e+00 1.617950317007300e+01 3.106745606447898e+01 5.008109798967859e+01 7.361130396166166e+01 1.020661937062863e+02
4750 -1.14057301e+04 1.71911295e+00 9.98108793e-01 1.00154642e+00 3.000417299065067e+00 7.060600328373575e-01 2.810905574744699e+00 8.334949114755327e+00 1.725792635174675e+01 2.985630790782524e+01 4.649305836428356e+01 6.755296322438952e+01 9.344236187833364e+01
5000 -1.14049008e+04 -2.51835051e+01 1.02534015e+00 9.74975830e-01 1.340478811946624e+01 7.425091937168300e+00 6.204547224358261e+00 8.242884772133188e+00 1.336226986060008e+01 2.179595785473159e+01 3.389883405769099e+01 5.005836385444663e+01 7.068858384142057e+01
5250 -1.13377137e+04 -7.68782600e+00 1.00751575e+00 9.92143025e-01 -1.004998985407797e+01 -1.448242568652762e+01 -1.321074509534338e+01 -8.340201423996984e+00 -2.275827452466242e-01 1.131115443234135e+01 2.662171945328114e+01 4.609397835996368e+01 7.014736921628932e+01
