#This file was generated on Sun Feb  5 20:24:28 2023
#Using the somd command, of the molecular library Sire version <2023.1.1> 
#For more information visit: https://github.com/michellab/Sire
#
#General information on simulation parameters:
#Simulation used 1250 moves, 10 cycles and 50 ps of simulation time
#Generating lambda is		 0.75000
#Alchemical array is     (0.0, 0.125, 0.25, 0.375, 0.5, 0.625, 0.75, 0.875, 1.0)
#Generating temperature is 	298 K
#Energy was saved every 250 steps 
#
#
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
250 -1.24956001e+04 -1.38091163e+00 1.00127431e+00 9.98512782e-01 7.658091858837113e+01 4.609123768190857e+01 3.028556723915994e+01 1.990181649988256e+01 1.262150832568570e+01 8.050189152400350e+00 6.345966677652161e+00 7.826324905147640e+00 1.287229200484353e+01
500 -1.24390941e+04 8.41839449e-01 9.99062031e-01 1.00074555e+00 5.252254658781343e+01 3.337490888866840e+01 2.089635055298912e+01 1.163671755641459e+01 4.854028014571542e+00 6.045089179215744e-01 -8.191454482115350e-01 9.440303938149487e-01 6.291280551191495e+00
750 -1.23513057e+04 1.66629118e+01 9.83375888e-01 1.01669989e+00 6.996547871658029e+01 4.838178090276911e+01 3.639976157567976e+01 2.848478088954774e+01 2.335041844697544e+01 2.090581187061381e+01 2.140521603097016e+01 2.520124021292142e+01 3.269100276375751e+01
1000 -1.22927851e+04 2.59149340e+01 9.74325117e-01 1.02615585e+00 3.267935928023809e+01 1.161981686845695e+01 5.074411863045274e-01 -6.412780935974138e+00 -1.049295398188915e+01 -1.184130943236810e+01 -1.020657550428779e+01 -5.234981998552678e+00 3.471678711551145e+00
1250 -1.21863218e+04 2.05377098e+01 9.79581133e-01 1.02065564e+00 5.845568286223558e+01 3.537419344785135e+01 2.316416171437657e+01 1.532442595357188e+01 1.040498239618996e+01 8.286931956885626e+00 9.217784874622778e+00 1.354633020988073e+01 2.166659467579556e+01
1500 -1.21150118e+04 3.55313280e+01 9.65011495e-01 1.03608314e+00 8.778072572590061e+01 3.133486208958345e+01 1.201058949346688e+01 3.610242357298482e+00 -1.284888593808467e-01 -5.757046717258333e-01 2.186938574457901e+00 8.428200793793502e+00 1.853639353063921e+01
1750 -1.20872456e+04 -1.67792188e+01 1.01684307e+00 9.83285623e-01 6.158090979108085e+01 3.479387580273327e+01 1.936485267440138e+01 8.220990185224327e+00 -3.244519844471921e-01 -6.470002040726139e+00 -9.989222657097793e+00 -1.053477146985085e+01 -7.705940746049081e+00
2000 -1.20247496e+04 6.33645432e+00 9.93593147e-01 1.00626499e+00 4.063352613974975e+01 2.534791657287802e+01 1.443226838765174e+01 6.069425579682260e+00 -4.809563876764019e-03 -3.586478746192915e+00 -4.333970109795254e+00 -1.868019938145771e+00 4.217444697022856e+00
2250 -1.19403628e+04 -1.27687921e+01 1.01275524e+00 9.87219370e-01 7.332079148765636e+01 4.738981978946123e+01 3.253626130447088e+01 2.192565965133008e+01 1.389750111829957e+01 8.258448903720359e+00 5.240239648382500e+00 5.196004196025120e+00 8.532861806623107e+00
2500 -1.18660379e+04 1.05880193e+01 9.89384797e-01 1.01055945e+00 4.417734134610902e+01 1.100396326433660e+01 -4.415196155890126e+00 -1.369050277328720e+01 -1.966374802051098e+01 -2.284280552099663e+01 -2.308576991441732e+01 -2.006796867853258e+01 -1.339484455574033e+01
2750 -1.17525985e+04 1.69835603e+01 9.83074366e-01 1.01704017e+00 6.401262279236060e+01 3.245279978555101e+01 1.735383945356581e+01 8.348010689675730e+00 2.788675227519549e+00 1.848127498296944e-01 6.678670485104876e-01 4.549619061672953e+00 1.221623987472272e+01
