#This file was generated on Sun Feb  5 20:24:26 2023
#Using the somd command, of the molecular library Sire version <2023.1.1> 
#For more information visit: https://github.com/michellab/Sire
#
#General information on simulation parameters:
#Simulation used 1250 moves, 10 cycles and 50 ps of simulation time
#Generating lambda is		 0.00000
#Alchemical array is     (0.0, 0.125, 0.25, 0.375, 0.5, 0.625, 0.75, 0.875, 1.0)
#Generating temperature is 	298°K
#Energy was saved every 250 steps 
#
#
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
250 -1.25058581e+04 -1.28052399e+01 1.01288758e+00 9.87276398e-01 -3.645762890735372e+01 -3.573883863484280e+01 -3.130420104131457e+01 -2.358276623940387e+01 -1.242489293029336e+01 2.496833141940498e+00 2.155900222055660e+01 4.514921541779189e+01 7.367085531228419e+01
500 -1.24273792e+04 3.60004514e+00 9.96406427e-01 1.00360653e+00 -2.090979960211657e+01 -1.829056585974645e+01 -1.200870059635637e+01 -2.325629073479132e+00 1.095843584377604e+01 2.818450485213083e+01 4.973232540044145e+01 7.598911916176107e+01 1.073561871777015e+02
750 -1.23826776e+04 2.50525521e+01 9.75258659e-01 1.02536900e+00 -1.247679446444714e+01 -7.548925217367843e+00 7.142283195676474e-01 1.233541990296906e+01 2.760187419732863e+01 4.688177575892890e+01 7.056285044546875e+01 9.903506513971756e+01 1.327006677332427e+02
1000 -1.22728304e+04 2.77759947e+01 9.72606211e-01 1.02816534e+00 -2.555454283075953e+01 -1.977678631050374e+01 -1.013408306236868e+01 3.057257301262017e+00 1.998458724736879e+01 4.099228525363009e+01 6.646720781220789e+01 9.680446000231865e+01 1.324162312723165e+02
1250 -1.22300087e+04 6.90277057e+00 9.93120999e-01 1.00692665e+00 -3.217471412314723e+01 -2.863624454151640e+01 -2.094507403007930e+01 -9.739135181805523e+00 5.066922010695315e+00 2.378813048156686e+01 4.680574883461816e+01 7.451620236220060e+01 1.073359461588856e+02
1500 -1.21458619e+04 -1.26087450e+01 1.01268857e+00 9.87470412e-01 -2.187136857772483e+00 -1.611090106810775e+00 2.487011433050347e+00 9.765820221765072e+00 2.039937627476162e+01 3.472305029324039e+01 5.311740480487313e+01 7.597242301389488e+01 1.036939015486891e+02
1750 -1.20768526e+04 -1.26831968e+01 1.01276397e+00 9.87396896e-01 -3.133889191116638e+01 -2.988750997207158e+01 -2.389324343966355e+01 -1.421030059040159e+01 -8.200762812370989e-01 1.656536119731823e+01 3.831170046419688e+01 6.480380903366976e+01 9.644735619770107e+01
2000 -1.20492769e+04 -6.99074978e+00 1.00701524e+00 9.93033629e-01 1.828146051702718e+00 3.555390319653497e+00 9.376740595166686e+00 1.873454169112900e+01 3.173904356983004e+01 4.870436420902264e+01 7.000175957832703e+01 9.601579057314277e+01 1.271483684803818e+02
2250 -1.20058135e+04 -1.05779633e+01 1.01063411e+00 9.89477787e-01 -1.024060988696050e+01 -9.199585099454616e+00 -4.380821130591555e+00 3.764971145615744e+00 1.537907596099863e+01 3.078638728996219e+01 5.036337799971533e+01 7.449834550303663e+01 1.035957203095269e+02
2500 -1.18626122e+04 5.90613619e+00 9.94111271e-01 1.00592361e+00 -3.054829891328131e+01 -2.755934570458305e+01 -2.081754068531793e+01 -1.063853476065080e+01 3.162418650485360e+00 2.092465596888021e+01 4.302956423811815e+01 6.986689456088571e+01 1.018424066368355e+02
2750 -1.18179440e+04 1.28384884e+01 9.87243573e-01 1.01292126e+00 -2.127567677151339e+01 -1.749900938049865e+01 -1.007170632971210e+01 7.255511421609627e-01 1.509027668791752e+01 3.336993242878221e+01 5.595274403464641e+01 8.323453543009776e+01 1.156278360321063e+02
3000 -1.17616319e+04 -1.14717981e+01 1.01153785e+00 9.88593752e-01 -2.263790890148168e+01 -2.107128070763132e+01 -1.510106749131673e+01 -5.637014872427812e+00 7.324421579844612e+00 2.407560835392252e+01 4.499286154724321e+01 7.047296830969209e+01 1.009358172083084e+02
