#This file was generated on Sun Feb  5 20:24:25 2023
#Using the somd command, of the molecular library Sire version <2023.1.1> 
#For more information visit: https://github.com/michellab/Sire
#
#General information on simulation parameters:
#Simulation used 1250 moves, 10 cycles and 50 ps of simulation time
#Generating lambda is		 0.25000
#Alchemical array is     (0.0, 0.125, 0.25, 0.375, 0.5, 0.625, 0.75, 0.875, 1.0)
#Generating temperature is 	298 K
#Energy was saved every 250 steps 
#
#
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
250 -1.25104175e+04 3.44421950e+01 9.66065198e-01 1.03495758e+00 -3.533859829003027e+01 -3.616529247125593e+01 -3.342472812157325e+01 -2.756417832770052e+01 -1.844275744741722e+01 -5.736655489753592e+00 1.092992804828404e+01 3.194465418460667e+01 5.771116110428073e+01
500 -1.24665810e+04 1.67714708e+01 9.83280468e-01 1.01682198e+00 5.617183113477661e+00 3.635833320422521e-01 5.450448893717099e-01 4.314137332417875e+00 1.138447945961749e+01 2.195289065646108e+01 3.636076146806322e+01 5.498900937417879e+01 7.824717952764277e+01
750 -1.23973290e+04 -9.73477209e+00 1.00958745e+00 9.90121354e-01 2.501193105175671e+01 3.919418396501070e+00 -1.167869319469812e+00 9.553514679692440e-02 5.397795353947886e+00 1.437918590294057e+01 2.722122408686770e+01 4.425651663376745e+01 6.587785356208262e+01
1000 -1.22895928e+04 -5.80494566e+00 1.00571234e+00 9.94103649e-01 1.227240635184603e+01 1.428567025577593e-01 -3.125389508775018e+00 -1.946163866752898e+00 2.684669291980527e+00 1.076026019390700e+01 2.256261642626389e+01 3.845553956788547e+01 5.884354179522374e+01
1250 -1.22638571e+04 2.29768146e+01 9.77197121e-01 1.02315065e+00 -1.403340332766979e+01 -1.918543558443933e+01 -1.836355732737191e+01 -1.372574150719823e+01 -5.628919971943738e+00 6.108841212700307e+00 2.182706385896528e+01 4.190794669861579e+01 6.676327287681696e+01
1500 -1.21570175e+04 2.21278111e+01 9.78023207e-01 1.02227828e+00 -1.827136641574841e+01 -2.176237215683957e+01 -2.076463244694168e+01 -1.634358688832734e+01 -8.549293012711622e+00 2.882791919302007e+00 1.830984203350670e+01 3.811316211467433e+01 6.269563931502524e+01
1750 -1.20966736e+04 8.43256301e+00 9.91478116e-01 1.00834132e+00 -9.376666586371087e+00 -1.742234081875344e+01 -1.859891219244510e+01 -1.571471756705102e+01 -9.346315336655252e+00 6.132865764170347e-01 1.447631690515390e+01 3.261323301570222e+01 5.543139401337426e+01
2000 -1.19837568e+04 1.90058212e+01 9.81069748e-01 1.01907965e+00 -4.644779218419310e+00 -1.138259780363072e+01 -1.124105986359701e+01 -7.026901353805995e+00 6.977868903741700e-01 1.205276047161416e+01 2.736052892260826e+01 4.699978095364335e+01 7.138409817530744e+01
2250 -1.19646418e+04 6.92076594e+00 9.92997156e-01 1.00683732e+00 -1.146922030602377e+00 -1.055418998602647e+01 -1.206627256645812e+01 -9.366564086950522e+00 -3.275723555603668e+00 6.252010679092984e+00 1.952105658948321e+01 3.690883239166542e+01 5.883456011699212e+01
2500 -1.19132940e+04 1.88629634e+01 9.81194992e-01 1.01891859e+00 7.156860875324135e+00 -7.397201513981252e-01 -7.906208609292442e-01 3.463469862548572e+00 1.125560744564243e+01 2.264619682583796e+01 3.794017342383305e+01 5.751119248954576e+01 8.177330938730809e+01
2750 -1.18860752e+04 1.54881374e+01 9.84510072e-01 1.01548377e+00 -1.742824099122959e+01 -2.710117721475346e+01 -2.776058634665506e+01 -2.387317845373695e+01 -1.644318399010293e+01 -5.470034982209360e+00 9.339042785106779e+00 2.835828519663003e+01 5.200635699248011e+01
3000 -1.18068483e+04 1.21915493e+01 9.87763363e-01 1.01214413e+00 -3.020407916397599e+01 -3.880676579510934e+01 -3.963970026951203e+01 -3.628209893532755e+01 -2.952415151106615e+01 -1.930989710852865e+01 -5.330672397043598e+00 1.279306630781318e+01 3.548285332378819e+01
