#This file was generated on Sun Feb  5 20:24:28 2023
#Using the somd command, of the molecular library Sire version <2023.1.1> 
#For more information visit: https://github.com/michellab/Sire
#
#General information on simulation parameters:
#Simulation used 1250 moves, 10 cycles and 50 ps of simulation time
#Generating lambda is		 0.37500
#Alchemical array is     (0.0, 0.125, 0.25, 0.375, 0.5, 0.625, 0.75, 0.875, 1.0)
#Generating temperature is 	298 K
#Energy was saved every 250 steps 
#
#
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
250 -1.24643579e+04 4.40734971e+00 9.95509965e-01 1.00432388e+00 2.937110004529469e+00 -1.061638152592312e+01 -1.596639555198644e+01 -1.710589841833508e+01 -1.494990953938721e+01 -9.495215362342490e+00 -4.638887465153412e-01 1.250152211932759e+01 2.979864725211051e+01
500 -1.24275253e+04 2.58838308e+01 9.74372787e-01 1.02614222e+00 -4.247998925908679e+00 -1.268741052905489e+01 -1.488649165234785e+01 -1.330921849682200e+01 -8.428912650624310e+00 -1.089249661964030e-01 1.197069707170686e+01 2.818204709800107e+01 4.892882816567011e+01
750 -1.23507555e+04 -4.64246057e+00 1.00457673e+00 9.95292478e-01 -3.707492614956998e+00 -1.610096048740721e+01 -2.186163232748200e+01 -2.397154972175154e+01 -2.306018678875307e+01 -1.903602399443884e+01 -1.158987271322189e+01 -3.500652557628645e-01 1.509193807867819e+01
1000 -1.22624120e+04 2.00729927e+01 9.80045280e-01 1.02019061e+00 -2.108090606924878e+01 -2.935153376372638e+01 -3.188320999782564e+01 -3.092003274345323e+01 -2.686451240203197e+01 -1.955348953864386e+01 -8.654313627979796e+00 6.212944214485785e+00 2.545856145993891e+01
1250 -1.22327429e+04 4.48913976e+00 9.95428847e-01 1.00440633e+00 6.933750349847435e+00 -9.965170795285847e+00 -1.605469976441859e+01 -1.729639727111830e+01 -1.508810108978839e+01 -9.546316766136899e+00 -4.196218647954614e-01 1.264751960752249e+01 3.005750313568101e+01
1500 -1.21634510e+04 1.68304910e+00 9.98239860e-01 1.00160570e+00 5.001666165925770e+00 -2.597931333323551e+00 -6.598412582357684e+00 -7.779401184827663e+00 -6.104241288427954e+00 -1.281179185270959e+00 7.056173635760353e+00 1.929294002419721e+01 3.583466934455536e+01
1750 -1.20698926e+04 2.84897616e+01 9.71825285e-01 1.02880742e+00 1.537802499795706e+01 9.991259180620421e+00 8.896068930159986e+00 1.094541490191024e+01 1.607259248128380e+01 2.454465076029924e+01 3.672565626337607e+01 5.300472350477641e+01 7.379394829754590e+01
2000 -1.20595973e+04 1.31720278e+01 9.86819957e-01 1.01316226e+00 -6.819966373084453e-01 -1.026751160309186e+01 -1.376759182140889e+01 -1.368418592569121e+01 -1.048274357729983e+01 -4.015825586266094e+00 6.045317227875993e+00 2.007981735586272e+01 3.849818245704984e+01
2250 -1.19977524e+04 1.37477387e+01 9.86264856e-01 1.01375893e+00 2.741135297870624e+01 1.535091724390199e+01 1.138782217235959e+01 1.146793480411651e+01 1.476589646188029e+01 2.134131670842231e+01 3.150081732843254e+01 4.561773810217353e+01 6.410102107983593e+01
2500 -1.19305865e+04 1.88546895e+01 9.81243589e-01 1.01895219e+00 1.916666068263117e+01 1.314413145234901e+01 1.101787633331170e+01 1.189919068266648e+01 1.579727771430989e+01 2.299628112653286e+01 3.385972561542556e+01 4.877113320036466e+01 6.813428158019055e+01
2750 -1.18675431e+04 3.47438330e+00 9.96463795e-01 1.00341210e+00 2.931113916248480e+00 -5.166356193590771e+00 -9.145475132237506e+00 -1.014191231864377e+01 -8.223780142049510e+00 -3.132036734730648e+00 5.488255169164288e+00 1.801736545859113e+01 3.485789457594819e+01
3000 -1.18233648e+04 2.24493464e+01 9.77722333e-01 1.02262120e+00 -1.679370787363749e+01 -2.497287143620003e+01 -2.731798057562937e+01 -2.609172633775508e+01 -2.170245850243614e+01 -1.398596198718611e+01 -2.606799515502135e+00 1.281793478482495e+01 3.270434766687620e+01
3250 -1.17518979e+04 1.53628803e+01 9.84651724e-01 1.01537549e+00 2.256408013275091e+01 6.169145239151014e+00 1.051187182855849e+00 1.066632802617105e+00 4.714186181436588e+00 1.183673357393159e+01 2.267178745294938e+01 3.756998348267273e+01 5.693708153783000e+01
3500 -1.17161204e+04 3.71535237e+00 9.96196571e-01 1.00362658e+00 2.513467754892179e+01 1.440568307495271e+01 9.817962297683970e+00 8.762202251474903e+00 1.072987156452334e+01 1.585393031060073e+01 2.445918352671536e+01 3.692413589606263e+01 5.366073480185392e+01
3750 -1.16597238e+04 2.55918080e+01 9.74660847e-01 1.02584627e+00 4.084224314752709e+00 -7.516378873404255e-01 -1.876405021917129e+00 -1.037513127119375e-01 4.593636581596352e+00 1.251003688592153e+01 2.401777719993732e+01 3.950846740085315e+01 5.939611259349042e+01
4000 -1.15453248e+04 1.07743334e+01 9.89219400e-01 1.01076709e+00 2.409252249355694e+01 1.661956551419550e+01 1.353242081766409e+01 1.346265226851363e+01 1.626968085073171e+01 2.219494411202204e+01 3.159343943947281e+01 4.485077018884378e+01 6.237705953915880e+01
4250 -1.15563086e+04 2.68957549e+00 9.97236985e-01 1.00261573e+00 2.042270985187062e+01 9.600034205306832e+00 4.942507186887432e+00 3.783148631906200e+00 5.591619532368584e+00 1.049172052704799e+01 1.880406800928038e+01 3.090507735103820e+01 4.720562487490275e+01
4500 -1.14861781e+04 9.29442440e+00 9.90663579e-01 1.00925110e+00 3.806361800635120e+01 2.262731193487122e+01 1.719052895441807e+01 1.653081848269645e+01 1.937175517476549e+01 2.561260227154210e+01 3.550419163054134e+01 4.939956142105304e+01 6.770146737441202e+01
4750 -1.14692100e+04 -2.18405327e+00 1.00211160e+00 9.97743815e-01 3.788711440173745e+01 1.786928509070697e+01 1.034438958671393e+01 8.172782717007696e+00 9.578156610958260e+00 1.432847854024281e+01 2.264338828913225e+01 3.487211928265253e+01 5.142118104755875e+01
5000 -1.13584921e+04 -9.85787413e-01 1.00088023e+00 9.98908868e-01 2.580962600493320e+01 -1.215105068052022e+01 -2.364654727923617e+01 -2.631391754806835e+01 -2.448944692399009e+01 -1.907487864973736e+01 -1.003431582192105e+01 2.929075299974508e+00 2.020836506123164e+01
5250 -1.14089960e+04 1.30450861e+01 9.86957987e-01 1.01304674e+00 -1.096753718650850e+01 -2.124774598266967e+01 -2.488042931409110e+01 -2.482993854734774e+01 -2.163847631873086e+01 -1.517044676308748e+01 -5.099727123077135e+00 8.951070838769025e+00 2.738958491293839e+01
5500 -1.13449544e+04 8.37019394e+00 9.91591381e-01 1.00833073e+00 3.559371377496895e+00 -7.779799018629673e+00 -1.202191475271279e+01 -1.251817165915171e+01 -9.972096445844647e+00 -4.300134678913198e+00 4.812910214968347e+00 1.774658212464037e+01 3.491750246031777e+01
5750 -1.13009863e+04 2.79382475e+01 9.72378763e-01 1.02825852e+00 -1.707010548049658e+01 -2.261492842499181e+01 -2.373805478851068e+01 -2.173037817625993e+01 -1.670445495618508e+01 -8.405829212812735e+00 3.527918369954724e+00 1.948729483926328e+01 3.988889969497278e+01
6000 -1.13335615e+04 9.86966785e+00 9.90099123e-01 1.00983719e+00 2.690570683534166e+01 1.617254527572996e+01 1.199393901980310e+01 1.160658356747038e+01 1.442785839162683e+01 2.055947457767774e+01 3.031230818901592e+01 4.405713543559146e+01 6.220374260684967e+01
6250 -1.13737450e+04 -1.91715812e+01 1.01926259e+00 9.80920611e-01 9.194030646761323e+00 -9.658955000901546e+00 -1.846166977694257e+01 -2.260733752523198e+01 -2.340321348678232e+01 -2.096507134807965e+01 -1.505583584700134e+01 -5.335708499530533e+00 8.585602362405503e+00
6500 -1.13082074e+04 6.56652096e+00 9.93364610e-01 1.00649655e+00 2.188802015957322e+01 8.678093217572759e+00 3.561309113049654e+00 2.675096440333177e+00 5.117798153831926e+00 1.088566718999160e+01 2.024742575092894e+01 3.355180118633214e+01 5.119037230199340e+01
6750 -1.13112607e+04 2.16512595e+01 9.78498123e-01 1.02180034e+00 1.329045539393217e+01 4.295828055038442e+00 1.556301103173938e+00 2.603980179133373e+00 6.958237640988708e+00 1.475461635825573e+01 2.631434537593759e+01 4.201070089137958e+01 6.225248681745568e+01
7000 -1.12704409e+04 2.84967759e+01 9.71809469e-01 1.02880511e+00 2.672026947460159e+00 -8.162657446113105e+00 -1.073158381363214e+01 -8.939803225422066e+00 -3.690782477082561e+00 5.031271119983163e+00 1.751949807196270e+01 3.414622987285698e+01 5.533018163945970e+01
7250 -1.13120262e+04 3.87520894e+01 9.61901492e-01 1.03941800e+00 1.095638527662855e+01 4.229998059450847e+00 3.633577478599106e+00 6.806331277011672e+00 1.331755447567977e+01 2.332312095664352e+01 3.715321417729766e+01 5.518634757441346e+01 7.783308537541242e+01
7500 -1.12103361e+04 3.56328603e+00 9.96368246e-01 1.00349430e+00 2.349158080092185e+01 1.186045603853083e+01 6.957170497835381e+00 5.816799160703210e+00 7.809054002641689e+00 1.302489434281979e+01 2.177324700822571e+01 3.442519338505807e+01 5.139086981232902e+01
7750 -1.12104047e+04 3.98892895e+01 9.60794442e-01 1.04058576e+00 -7.791859504715736e+00 -1.534940258965480e+01 -1.616270898083185e+01 -1.294175389573608e+01 -6.211023764130771e+00 4.151194764592657e+00 1.845696357181236e+01 3.707212823603123e+01 6.039271935646176e+01
